YEAR	CROPCODE	CROP_DESC	TOELICHTING	MON_LC	MON_LC_DESC	MON_CG	MON_CG_DESC	MON_OC	MON_OC_DESC	MON_VRU	MON_VRU_DESC	MON_RUG	MON_RUG_DESC	MON_MIDDENDETA	MON_MIDDENDETA_DESC	MON_OCNT	MON_OCNT_DESC	MON_VROEG_LAAT	MON_VROEG_LAAT_DESC	IS_VROEG	IS_LAAT	IS_PERM_TEELT	IS_PERM_BEDEKKING	IS_BOUWLAND	IS_SUBSIDIABEL	IS_NIETSUBSIDIABEL
2025	3	Poelen <= 0,1 ha	OBJECTEN	MON_LC_IGNORE_LPIS	MARKER_LANDCOVER ignore_lpis	MON_CG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	MON_OC_IGNORE_LPIS	marker organische koolstof ignore_lpis	MON_VRU_IGNORE_LPIS	MARKER_VRUCHTAFWISSELING ignore_lpis	MON_RUG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	LC_MD_WATER	Water	MON_OCNT_IGNORE_LPIS	Monitoring organische koolstof aanvoer nateelt - IGNORE_LPIS	MON_TEELTEN_LATE	monitoring late teelten	0	1	1	0	0	1	0
2025	4	Houtkanten en houtwallen <= 10 m breed	OBJECTEN	MON_LC_IGNORE_LPIS	MARKER_LANDCOVER ignore_lpis	MON_CG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	MON_OC_IGNORE_LPIS	marker organische koolstof ignore_lpis	MON_VRU_IGNORE_LPIS	MARKER_VRUCHTAFWISSELING ignore_lpis	MON_RUG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_OCNT_IGNORE_LPIS	Monitoring organische koolstof aanvoer nateelt - IGNORE_LPIS	MON_TEELTEN_LATE	monitoring late teelten	0	1	1	0	0	1	0
2025	6	Begraasde niet-landbouwgrond	OBJECTEN	MON_LC_IGNORE_LPIS	MARKER_LANDCOVER ignore_lpis	MON_CG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	MON_OC_IGNORE_LPIS	marker organische koolstof ignore_lpis	MON_VRU_IGNORE_LPIS	MARKER_VRUCHTAFWISSELING ignore_lpis	MON_RUG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_IGNORE_LPIS	Monitoring organische koolstof aanvoer nateelt - IGNORE_LPIS	MON_TEELTEN_LATE	monitoring late teelten	0	1	1	0	0	0	1
2025	8	Volkstuinpark	OBJECTEN	MON_LC_MOEILIJK_ZONDER_KLASSIFICATIE_NS	MARKER_LANDCOVER moeilijk_zonder_klassificatie_ns	MON_CG_MOEILIJK_ZONDER_KLASSIFICATIE_NS	Marker cropgroup moeilijk_zonder_klassificatie_ns	MON_OC_MOEILIJK_ZONDER_KLASSIFICATIE	Monitoring organische koolstof - moeilijk zonder klassificatie	MON_VRU_MOEILIJK_ZONDER_KLASSIFICATIE	Monitoring vruchtafwisseling - moeilijk zonder klassificatie	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_MOEILIJK_ZONDER_KLASSIFICATIE	Monitoring organische koolstof aanvoer nateelt - MOEILIJK_ZONDER_KLASSIFICATIE	MON_TEELTEN_LATE	monitoring late teelten	0	1	1	0	0	0	1
2025	9	Onverharde landingsbaan of veiligheidszones op vliegvelden	OBJECTEN	MON_LC_IGNORE_LPIS	MARKER_LANDCOVER ignore_lpis	MON_CG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	MON_OC_IGNORE_LPIS	marker organische koolstof ignore_lpis	MON_VRU_IGNORE_LPIS	MARKER_VRUCHTAFWISSELING ignore_lpis	MON_RUG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_IGNORE_LPIS	Monitoring organische koolstof aanvoer nateelt - IGNORE_LPIS	MON_TEELTEN_LATE	monitoring late teelten	0	1	1	0	0	0	1
2025	11	Stal	INFRASTRUCTUUR	MON_LC_IGNORE_LPIS	MARKER_LANDCOVER ignore_lpis	MON_CG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	MON_OC_IGNORE_LPIS	marker organische koolstof ignore_lpis	MON_VRU_IGNORE_LPIS	MARKER_VRUCHTAFWISSELING ignore_lpis	MON_RUG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	LC_MD_INFRASTRUCTUUR	Landbouwinfrastructuur	MON_OCNT_IGNORE_LPIS	Monitoring organische koolstof aanvoer nateelt - IGNORE_LPIS	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	1	0	0	0	1
2025	12	Loods (bv. voor machines, opslag,…)	INFRASTRUCTUUR	MON_LC_IGNORE_LPIS	MARKER_LANDCOVER ignore_lpis	MON_CG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	MON_OC_IGNORE_LPIS	marker organische koolstof ignore_lpis	MON_VRU_IGNORE_LPIS	MARKER_VRUCHTAFWISSELING ignore_lpis	MON_RUG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	LC_MD_INFRASTRUCTUUR	Landbouwinfrastructuur	MON_OCNT_IGNORE_LPIS	Monitoring organische koolstof aanvoer nateelt - IGNORE_LPIS	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	1	0	0	0	1
2025	13	Niet nader omschreven gebouw	INFRASTRUCTUUR	MON_LC_IGNORE_LPIS	MARKER_LANDCOVER ignore_lpis	MON_CG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	MON_OC_IGNORE_LPIS	marker organische koolstof ignore_lpis	MON_VRU_IGNORE_LPIS	MARKER_VRUCHTAFWISSELING ignore_lpis	MON_RUG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	LC_MD_INFRASTRUCTUUR	Landbouwinfrastructuur	MON_OCNT_IGNORE_LPIS	Monitoring organische koolstof aanvoer nateelt - IGNORE_LPIS	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	1	0	0	0	1
2025	14	Woonhuis	INFRASTRUCTUUR	MON_LC_IGNORE_LPIS	MARKER_LANDCOVER ignore_lpis	MON_CG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	MON_OC_IGNORE_LPIS	marker organische koolstof ignore_lpis	MON_VRU_IGNORE_LPIS	MARKER_VRUCHTAFWISSELING ignore_lpis	MON_RUG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	LC_MD_INFRASTRUCTUUR	Landbouwinfrastructuur	MON_OCNT_IGNORE_LPIS	Monitoring organische koolstof aanvoer nateelt - IGNORE_LPIS	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	1	0	0	0	1
2025	15	Gebouw i.k.v. verbreding	INFRASTRUCTUUR	MON_LC_IGNORE_LPIS	MARKER_LANDCOVER ignore_lpis	MON_CG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	MON_OC_IGNORE_LPIS	marker organische koolstof ignore_lpis	MON_VRU_IGNORE_LPIS	MARKER_VRUCHTAFWISSELING ignore_lpis	MON_RUG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	LC_MD_INFRASTRUCTUUR	Landbouwinfrastructuur	MON_OCNT_IGNORE_LPIS	Monitoring organische koolstof aanvoer nateelt - IGNORE_LPIS	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	1	0	0	0	1
2025	16	Ander gebouw	INFRASTRUCTUUR	MON_LC_IGNORE_LPIS	MARKER_LANDCOVER ignore_lpis	MON_CG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	MON_OC_IGNORE_LPIS	marker organische koolstof ignore_lpis	MON_VRU_IGNORE_LPIS	MARKER_VRUCHTAFWISSELING ignore_lpis	MON_RUG_IGNORE_LPIS	MARKER_CROPGROUP ignore_lpis	LC_MD_INFRASTRUCTUUR	Landbouwinfrastructuur	MON_OCNT_IGNORE_LPIS	Monitoring organische koolstof aanvoer nateelt - IGNORE_LPIS	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	1	0	0	0	1
2025	17	Biologische niet-landbouwgrond	OBJECTEN	MON_LC_MOEILIJK_ZONDER_KLASSIFICATIE_NS	MARKER_LANDCOVER moeilijk_zonder_klassificatie_ns	MON_CG_MOEILIJK_ZONDER_KLASSIFICATIE_NS	Marker cropgroup moeilijk_zonder_klassificatie_ns	MON_OC_MOEILIJK_ZONDER_KLASSIFICATIE	Monitoring organische koolstof - moeilijk zonder klassificatie	MON_VRU_MOEILIJK_ZONDER_KLASSIFICATIE	Monitoring vruchtafwisseling - moeilijk zonder klassificatie	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_MOEILIJK_ZONDER_KLASSIFICATIE	Monitoring organische koolstof aanvoer nateelt - MOEILIJK_ZONDER_KLASSIFICATIE	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	0	0	1
2025	34	Japanse haver	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_HAVER	Marker cropgroup haver	MON_OC_1090	Monitoring organische koolstof aanvoer - 1090	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_1090	Monitoring organische koolstof aanvoer nateelt - 1090	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	35	Triticale	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_TRITICALE	Marker cropgroup triticale	MON_OC_990	Monitoring organische koolstof aanvoer - 990	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	36	Spelt	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_SPELT	Marker cropgroup spelt	MON_OC_890	Monitoring organische koolstof aanvoer - 890	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	37	Boekweit	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_BOEKWEIT	Marker cropgroup boekweit	MON_OC_760	Monitoring organische koolstof aanvoer - 760	MON_VRU_DUIZENDKNOOP	Monitoring vruchtafwisseling - duizendknoop	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_760	Monitoring organische koolstof aanvoer nateelt - 760	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	39	Andere granen (bv. Mengkoren)	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_760	Monitoring organische koolstof aanvoer - 760	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	42	Zonnebloempitten	OLIEHOUDENDE_ZADEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ZONNEBLOEM	Marker cropgroup zonnebloem	MON_OC_760	Monitoring organische koolstof aanvoer - 760	MON_VRU_SAMENGESTELDBLOEMIGEN	Monitoring vruchtafwisseling - samengesteld bloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_760	Monitoring organische koolstof aanvoer nateelt - 760	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	43	Sojabonen	OLIEHOUDENDE_ZADEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_SOJABONEN	Marker cropgroup sojabonen	MON_OC_460	Monitoring organische koolstof aanvoer - 460	MON_VRU_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_460	Monitoring organische koolstof aanvoer nateelt - 460	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	44	Andere oliehoudende zaden	OLIEHOUDENDE_ZADEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_640	Monitoring organische koolstof aanvoer - 640	MON_VRU_ANDERE_SUBSIDIABEL	Monitoring vruchtafwisseling - andere subsidiabel	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_640	Monitoring organische koolstof aanvoer nateelt - 640	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	45	Olievlas (geen vezelvlas)	VLAS_EN_HENNEP	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_VLAS	Marker cropgroup vlas	MON_OC_180	Monitoring organische koolstof aanvoer - 180	MON_VRU_VLAS	Monitoring vruchtafwisseling - vlas	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_VLAS_HENNEP	Vlas en hennep	MON_OCNT_180	Monitoring organische koolstof aanvoer nateelt - 180	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	47	Goudsbloem	OVERIGE_GEWASSEN	MON_LC_MOEILIJK_ZONDER_KLASSIFICATIE	MARKER_LANDCOVER moeilijk_zonder_klassificatie	MON_CG_MOEILIJK_ZONDER_KLASSIFICATIE	Marker cropgroup moeilijk_zonder_klassificatie	MON_OC_300	Monitoring organische koolstof aanvoer - 300	MON_VRU_SAMENGESTELDBLOEMIGEN	Monitoring vruchtafwisseling - samengesteld bloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_300	Monitoring organische koolstof aanvoer nateelt - 300	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	48	Deder/huttentut	OLIEHOUDENDE_ZADEN	MON_LC_MOEILIJK_ZONDER_KLASSIFICATIE	MARKER_LANDCOVER moeilijk_zonder_klassificatie	MON_CG_MOEILIJK_ZONDER_KLASSIFICATIE	Marker cropgroup moeilijk_zonder_klassificatie	MON_OC_640	Monitoring organische koolstof aanvoer - 640	MON_VRU_KRUISBLOEMIGEN	Monitoring vruchtafwisseling - kruisbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_640	Monitoring organische koolstof aanvoer nateelt - 640	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	52	Tuinbonen (niet voor menselijke consumptie)	EIWITHOUDENDE_GEWASS	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_WIKKEN	Marker cropgroup wikken	MON_OC_460	Monitoring organische koolstof aanvoer - 460	MON_VRU_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_460	Monitoring organische koolstof aanvoer nateelt - 460	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	53	Niet-bittere lupinen	EIWITHOUDENDE_GEWASS	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_LUPINEN	Marker cropgroup lupinen	MON_OC_460	Monitoring organische koolstof aanvoer - 460	MON_VRU_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_460	Monitoring organische koolstof aanvoer nateelt - 460	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	60	Grasland	GRASLAND	MON_LC_GRASSEN	MARKER_LANDCOVER grassen	MON_CG_GRASSEN	Marker cropgroup grassen	MON_OC_660	Monitoring organische koolstof aanvoer - 660	MON_VRU_GRAS	Monitoring vruchtafwisseling - gras	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRASLAND	Grasland	MON_OCNT_915	Monitoring organische koolstof aanvoer nateelt - 915	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	1	1	1	0
2025	63	Graskruiden mengsel	GRASLAND	MON_LC_GRASSEN	MARKER_LANDCOVER grassen	MON_CG_GRASSEN	Marker cropgroup grassen	MON_OC_660	Monitoring organische koolstof aanvoer - 660	MON_VRU_GRAS	Monitoring vruchtafwisseling - gras	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRASLAND	Grasland	MON_OCNT_660	Monitoring organische koolstof aanvoer nateelt - 660	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	1	1	1	0
2025	71	Voederbieten	BIETEN, VOEDERGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_BIETEN	Marker cropgroup bieten	MON_OC_550	Monitoring organische koolstof aanvoer - 550	MON_VRU_AMARANT	Monitoring vruchtafwisseling - amarant	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_VOEDERGEWASSEN	Voedergewassen	MON_OCNT_550	Monitoring organische koolstof aanvoer nateelt - 550	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	81	Braakliggend land zonder onderhoud	BRAAKLIGGEND_LAND, GEEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_BRAAK	Marker cropgroup braak	MON_OC_0	Monitoring organische koolstof aanvoer - 0	MON_VRU_BRAAK	Monitoring vruchtafwisseling - braak	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	1	0	0	1
2025	82	Braakliggend land met onderhoud	BRAAKLIGGEND_LAND	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_BRAAK	Marker cropgroup braak	MON_OC_400	Monitoring organische koolstof aanvoer - 400	MON_VRU_BRAAK	Monitoring vruchtafwisseling - braak	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_400	Monitoring organische koolstof aanvoer nateelt - 400	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	83	Voorjaarsbraak (zwarte braak - voorgaande teelt voor 15/3 onderwerken) 	BRAAKLIGGEND_LAND	MON_LC_GEEN_HOOFDTEELT	MARKER_LANDCOVER geen_hoofdteelt	MON_CG_GEEN_HOOFDTEELT	Marker cropgroup geen_hoofdteelt	MON_OC_0	Monitoring organische koolstof aanvoer - 0	MON_VRU_GEEN_HOOFDTEELT	Monitoring vruchtafwisseling - geen hoofdteelt	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	85	Andere bedekking	OVERIGE_GEWASSEN	MON_LC_MOEILIJK_ZONDER_KLASSIFICATIE_NS	MARKER_LANDCOVER moeilijk_zonder_klassificatie_ns	MON_CG_MOEILIJK_ZONDER_KLASSIFICATIE_NS	Marker cropgroup moeilijk_zonder_klassificatie_ns	MON_OC_MOEILIJK_ZONDER_KLASSIFICATIE	Monitoring organische koolstof - moeilijk zonder klassificatie	MON_VRU_MOEILIJK_ZONDER_KLASSIFICATIE	Monitoring vruchtafwisseling - moeilijk zonder klassificatie	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_MOEILIJK_ZONDER_KLASSIFICATIE	Monitoring organische koolstof aanvoer nateelt - MOEILIJK_ZONDER_KLASSIFICATIE	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	0	0	1
2025	91	Suikerbieten	BIETEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_BIETEN	Marker cropgroup bieten	MON_OC_730	Monitoring organische koolstof aanvoer - 730	MON_VRU_AMARANT	Monitoring vruchtafwisseling - amarant	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_SUIKERBIETEN	Suikerbieten	MON_OCNT_730	Monitoring organische koolstof aanvoer nateelt - 730	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	94	Snijbonen - vers	GROENTEN_VERS	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_BONEN	Marker cropgroup bonen	MON_OC_460	Monitoring organische koolstof aanvoer - 460	MON_VRU_VLINDERBLOEMIGEN	Monitoring vruchtafwisseling - vlinderbloemigen	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_OCNT_460	Monitoring organische koolstof aanvoer nateelt - 460	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	96	Niet-eetbare tuinbouwgewassen	OVERIGE_GEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Marker cropgroup andere_subsidiabele_gewassen_akkerbouw	MON_OC_300	Monitoring organische koolstof aanvoer - 300	MON_VRU_ANDERE_SUBSIDIABEL	Monitoring vruchtafwisseling - andere subsidiabel	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_300	Monitoring organische koolstof aanvoer nateelt - 300	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	98	Faunamengsel	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_MENGSEL_BRAAK	Marker cropgroup mengsel_braak	MON_OC_550	Monitoring organische koolstof aanvoer - 550	MON_VRU_BRAAK	Monitoring vruchtafwisseling - braak	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_550	Monitoring organische koolstof aanvoer nateelt - 550	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	99	Teelt niet vast te stellen		MON_LC_MOEILIJK_ZONDER_KLASSIFICATIE_NS	MARKER_LANDCOVER moeilijk_zonder_klassificatie_ns	MON_CG_MOEILIJK_ZONDER_KLASSIFICATIE_NS	Marker cropgroup moeilijk_zonder_klassificatie_ns	MON_OC_MOEILIJK_ZONDER_KLASSIFICATIE	Monitoring organische koolstof - moeilijk zonder klassificatie	MON_VRU_MOEILIJK_ZONDER_KLASSIFICATIE	Monitoring vruchtafwisseling - moeilijk zonder klassificatie	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_MOEILIJK_ZONDER_KLASSIFICATIE	Monitoring organische koolstof aanvoer nateelt - MOEILIJK_ZONDER_KLASSIFICATIE	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	0	0	0
2025	100	Niet ingezaaid akkerland		MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_BOUWLAND_ONBEKEND	Marker cropgroup bouwland_onbekend	MON_OC_0	Monitoring organische koolstof aanvoer - 0	MON_VRU_BOUWLAND_ONBEKEND	Monitoring vruchtafwisseling - bouwland onbekend	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_OVERIGE	Overige gewassen	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	201	Silomaïs	MAIS, VOEDERGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_MAIS	Marker cropgroup mais	MON_OC_MAIS	Monitoring organische koolstof aanvoer - mais	MON_VRU_MAIS	Monitoring vruchtafwisseling - mais	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_MAIS	Maïs	MON_OCNT_470	Monitoring organische koolstof aanvoer nateelt - 470	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	202	Korrelmaïs	MAIS	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_MAIS	Marker cropgroup mais	MON_OC_MAIS	Monitoring organische koolstof aanvoer - mais	MON_VRU_MAIS	Monitoring vruchtafwisseling - mais	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_MAIS	Maïs	MON_OCNT_1190	Monitoring organische koolstof aanvoer nateelt - 1190	MON_TEELTEN_LATE	monitoring late teelten	0	1	0	0	1	1	0
2025	311	Wintertarwe	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_TARWE_WINTER	Marker cropgroup tarwe_winter	MON_OC_990	Monitoring organische koolstof aanvoer - 990	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	312	Zomertarwe	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_TARWE	Marker cropgroup tarwe	MON_OC_830	Monitoring organische koolstof aanvoer - 830	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	321	Wintergerst	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_GERST_WINTER	Marker cropgroup gerst_winter	MON_OC_990	Monitoring organische koolstof aanvoer - 990	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
2025	322	Zomergerst	GRAANGEWASSEN	MON_LC_BOUWLAND	MARKER_LANDCOVER bouwland	MON_CG_GERST	Marker cropgroup gerst	MON_OC_760	Monitoring organische koolstof aanvoer - 760	MON_VRU_GRAAN	Monitoring vruchtafwisseling - graan	MON_RUG_NEE	Ruggenteelt - nee	LC_MD_GRA_ZA_PEUL	Granen, zaden en peulvruchten	MON_OCNT_0	Monitoring organische koolstof aanvoer nateelt - 0	MON_TEELTEN_VROEGE	monitoring vroege teelten	1	0	0	0	1	1	0
