YEAR	CROPCODE	CROP_DESC	GEWASHOOFDGROEPENGELS	DIV_CROPGROUP	DIV_CROPGROUP_DESC	MON_CROPGROUP_ORIG	MON_CROPGROUP	MON_CROPGROUP_DESC	MON_LC_GROUP_NL	MON_LC_GROUP_ORIG	MON_LC_GROUP	MON_LC_GROUP_DESC	LC_MIDDENDETAIL	LC_MIDDENDETAIL_DESC	MON_EARLY_LATE	IS_VROEG	IS_PERM_TEELT	IS_PERM_BEDEKKING	IS_BOUWLAND	IS_SUBSIDIABEL	IS_NIETSUBSIDIABEL	IGNORE_ERASE_LAYER
2023	8546	Savooikool - industrie	MON_LC_ARABLE	DIV_KOOLACHTIGEN	Koolachtigen	MON_KOOLACHTIGEN	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	8548	Groene selder - industrie	MON_LC_ARABLE	DIV_SELDERACHTIGEN	Selderachtigen	MON_SELDERACHTIGEN	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	8550	Rammenas - industrie	MON_LC_ARABLE	DIV_RADIJSACHTIGEN	Radijsachtigen	MON_RADIJSACHTIGEN	MON_RADIJSACHTIGEN	Radijsachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	8551	Bleekselder - industrie	MON_LC_ARABLE	DIV_SELDERACHTIGEN	Selderachtigen	MON_SELDERACHTIGEN	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	8552	Tomaten - industrie	MON_LC_ARABLE	DIV_TOMATEN	Tomaten	MON_TOMATEN	MON_TOMATEN	Tomaten	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	8553	Paprika - industrie	MON_LC_ARABLE	DIV_PAPRIKAS	Paprikas	MON_PAPRIKAS	MON_PAPRIKAS	Paprikas	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	8554	Komkommers - industrie	MON_LC_ARABLE	DIV_KOMKOMMERS	Komkommers	MON_KOMKOMMERS	MON_KOMKOMMERS	Komkommers	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	8555	Aubergines - industrie	MON_LC_ARABLE	DIV_AUBERGINES	Aubergines	MON_AUBERGINES	MON_AUBERGINES	Aubergines	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	8556	Pompoenen - industrie	MON_LC_ARABLE	DIV_COURGETTES_EN_POMPOENEN	Courgettes & pompoenen	MON_COURGETTES_EN_POMPOENEN	MON_COURGETTES_EN_POMPOENEN	Courgettes & pompoenen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	8557	Andere alternatieve slasoorten - industrie	MON_LC_ARABLE	DIV_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: gewasdiversificatie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	8559	Andere groenten - industrie	MON_LC_ARABLE	DIV_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: gewasdiversificatie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	8563	Ajuinen (vroege) - industrie	MON_LC_ARABLE	DIV_LOOKACHTIGEN	Lookachtigen	MON_LOOKACHTIGEN	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	8564	Wortel (vroege) (consumptie) - industrie	MON_LC_ARABLE	DIV_WORTEL	Wortel	MON_WORTEL	MON_WORTEL	Wortel	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	8581	Andere meerjarige kruiden - vers	MON_LC_ARABLE			MON_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	MON_ANDERE_SUBSIDIABELE_GEWASSEN_AKKERBOUW	Andere subsidiabele gewassen akkerbouw - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	1	0	1	0	0
2023	8586	Artisjok - industrie	MON_LC_ARABLE	DIV_ARTISJOKKEN	Artisjokken	MON_ARTISJOKKEN	MON_ARTISJOKKEN	Artisjokken	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	1	1	0	0
2023	8620	Andere kolen - industrie	MON_LC_ARABLE	DIV_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: gewasdiversificatie	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	MON_ANDERE_SUBSIDIABELE_GEWASSEN_GROENTEN	Andere subsidiabele gewassen groenten - gebruik: perceelsmonitoring	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	8910	Bebossing loofbomen-ecologisch	MON_LC_BOS			MON_BOS	MON_BOS	MON_BOS	MON_TYPE_BOS	MON_LC_BOS	MON_LC_BOS	bos	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0	1
2023	8911	Bebossing loofbomen-economisch	MON_LC_BOS			MON_BOS	MON_BOS	MON_BOS	MON_TYPE_BOS	MON_LC_BOS	MON_LC_BOS	bos	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0	1
2023	8912	Bebossing naaldbomen	MON_LC_BOS			MON_BOS	MON_BOS	MON_BOS	MON_TYPE_BOS	MON_LC_BOS	MON_LC_BOS	bos	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0	1
2023	8915	Bebossing populieren	MON_LC_BOS			MON_BOS	MON_BOS	MON_BOS	MON_TYPE_BOS	MON_LC_BOS	MON_LC_BOS	bos	LC_MD_HOUTACHTIG	Houtachtige gewassen	MON_TEELTEN_LATE	0	1	1	0	1	0	1
2023	9201	Hazelnoten	MON_LC_BOS			MON_BOS	MON_BOS	MON_BOS	MON_TYPE_BOS	MON_LC_BOS	MON_LC_BOS	bos	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0	1
2023	9202	Walnoten	MON_LC_BOS			MON_BOS	MON_BOS	MON_BOS	MON_TYPE_BOS	MON_LC_BOS	MON_LC_BOS	bos	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_LATE	0	1	1	0	1	0	1
2023	9409	Pastinaak - vers	MON_LC_ARABLE	DIV_PASTINAAK	Pastinaak	MON_PASTINAAK	MON_PASTINAAK	Pastinaak	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9410	Stamslabonen/sperziebonen - vers	MON_LC_FABACEAE	DIV_BONEN	Bonen	MON_BONEN	MON_BONEN	Bonen	MON_TYPE_VLINDERBLOEMIGEN	MON_LC_FABACEAE	MON_LC_FABACEAE	vlinderbloemigen	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9412	Flageolets (voor de boon) - vers	MON_LC_FABACEAE	DIV_BONEN	Bonen	MON_BONEN	MON_BONEN	Bonen	MON_TYPE_VLINDERBLOEMIGEN	MON_LC_FABACEAE	MON_LC_FABACEAE	vlinderbloemigen	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9456	Butternutpompoenen - vers	MON_LC_ARABLE	DIV_MUSKAATPOMPOENEN	Muskaatpompoenen	MON_MUSKAATPOMPOENEN	MON_MUSKAATPOMPOENEN	Muskaatpompoenen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9511	Asperges - vers	MON_LC_IGNORE_DIFFICULT_PERMANENT_CLASS			MON_ASPERGES	MON_ASPERGES	MON_ASPERGES	MON_TYPE_MOEILIJK_ZONDER_KLASSIFICATIE	MON_LC_IGNORE_DIFFICULT_PERMANENT_CLASS	MON_LC_IGNORE_DIFFICULT_PERMANENT_CLASS	moeilijk zonder klassificatie	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	1	0	0	1	0	0
2023	9512	Spruitkool - vers	MON_LC_ARABLE	DIV_KOOLACHTIGEN	Koolachtigen	MON_KOOLACHTIGEN	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9513	Sjalotten - vers	MON_LC_ARABLE	DIV_LOOKACHTIGEN	Lookachtigen	MON_LOOKACHTIGEN	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9514	Ajuinen (niet vroege) - vers	MON_LC_ARABLE	DIV_LOOKACHTIGEN	Lookachtigen	MON_LOOKACHTIGEN	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9515	Witloof (forcerie) - vers	MON_LC_ARABLE	DIV_CICHOREIACHTIGEN	Cichoreiachtigen	MON_CICHOREIACHTIGEN	MON_CICHOREIACHTIGEN	Cichoreiachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9516	Aardbeien	MON_LC_ARABLE	DIV_AARDBEIEN	Aardbeien	MON_AARDBEIEN	MON_AARDBEIEN	Aardbeien	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_FRUIT_NOTEN	Fruit en Noten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9517	Rabarber - vers	MON_LC_IGNORE_DIFFICULT_PERMANENT_CLASS			MON_RABARBER	MON_RABARBER	MON_RABARBER	MON_TYPE_MOEILIJK_ZONDER_KLASSIFICATIE	MON_LC_IGNORE_DIFFICULT_PERMANENT_CLASS	MON_LC_IGNORE_DIFFICULT_PERMANENT_CLASS	moeilijk zonder klassificatie	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	1	0	0	1	0	0
2023	9518	Kropsla - vers	MON_LC_ARABLE	DIV_SLA	Sla	MON_SLA	MON_SLA	Sla	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9519	Spinazie - vers	MON_LC_ARABLE	DIV_SPINAZIE	Spinazie	MON_SPINAZIE	MON_SPINAZIE	Spinazie	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9523	Bloemkool - vers	MON_LC_ARABLE	DIV_KOOLACHTIGEN	Koolachtigen	MON_KOOLACHTIGEN	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9524	Boerenkool - vers	MON_LC_ARABLE	DIV_KOOLACHTIGEN	Koolachtigen	MON_KOOLACHTIGEN	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9525	Broccoli - vers	MON_LC_ARABLE	DIV_KOOLACHTIGEN	Koolachtigen	MON_KOOLACHTIGEN	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9526	Chinese kool - vers	MON_LC_ARABLE	DIV_RAAPACHTIGEN	Raapachtigen	MON_RAAPACHTIGEN	MON_RAAPACHTIGEN	Raapachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9527	Rode kool - vers	MON_LC_ARABLE	DIV_KOOLACHTIGEN	Koolachtigen	MON_KOOLACHTIGEN	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9528	Koolraap - vers	MON_LC_ARABLE	DIV_KOOLRAAPACHTIGEN	Koolraapachtigen	MON_KOOLRAAPACHTIGEN	MON_KOOLRAAPACHTIGEN	Koolraapachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9529	Koolrabi - vers	MON_LC_ARABLE	DIV_KOOLACHTIGEN	Koolachtigen	MON_KOOLACHTIGEN	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9530	Raap - vers	MON_LC_ARABLE	DIV_RAAPACHTIGEN	Raapachtigen	MON_RAAPACHTIGEN	MON_RAAPACHTIGEN	Raapachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9531	Radijs - vers	MON_LC_ARABLE	DIV_RADIJSACHTIGEN	Radijsachtigen	MON_RADIJSACHTIGEN	MON_RADIJSACHTIGEN	Radijsachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9532	Rode biet - vers	MON_LC_ARABLE	DIV_BIETEN	Bieten	MON_BIETEN	MON_BIETEN	Bieten	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9533	Schorseneer - vers	MON_LC_ARABLE	DIV_SCHORSENEREN	Schorseneren	MON_SCHORSENEREN	MON_SCHORSENEREN	Schorseneren	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9534	(Knol)venkel - vers	MON_LC_ARABLE	DIV_(KNOL)VENKEL	(Knol)venkel	MON_(KNOL)VENKEL	MON_(KNOL)VENKEL	(Knol)venkel	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9535	Wortel (niet-vroege) (consumptie) - vers	MON_LC_ARABLE	DIV_WORTEL	Wortel	MON_WORTEL	MON_WORTEL	Wortel	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9536	Champignons (loods)	MON_LC_UNKNOWN			MON_ONBEKEND_MET_KLASSIFICATIE	MON_ONBEKEND_MET_KLASSIFICATIE	Moeilijk met klassificatie	MON_TYPE_ONBEKEND_MET_KLASSIFICATIE	MON_LC_UNKNOWN	MON_LC_UNKNOWN	onbekend met klassificatie	LC_MD_OVERIGE	Overige gewassen	MON_TEELTEN_LATE	0	1	1	0	0	1	0
2023	9537	Andijvie - vers	MON_LC_ARABLE	DIV_CICHOREIACHTIGEN	Cichoreiachtigen	MON_CICHOREIACHTIGEN	MON_CICHOREIACHTIGEN	Cichoreiachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9538	Prei - vers	MON_LC_ARABLE	DIV_LOOKACHTIGEN	Lookachtigen	MON_LOOKACHTIGEN	MON_LOOKACHTIGEN	Lookachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9539	Bladselder - vers	MON_LC_ARABLE	DIV_SELDERACHTIGEN	Selderachtigen	MON_SELDERACHTIGEN	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9540	Witte kool - vers	MON_LC_ARABLE	DIV_KOOLACHTIGEN	Koolachtigen	MON_KOOLACHTIGEN	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9541	Courgettes - vers	MON_LC_ARABLE	DIV_COURGETTES_EN_POMPOENEN	Courgettes & pompoenen	MON_COURGETTES_EN_POMPOENEN	MON_COURGETTES_EN_POMPOENEN	Courgettes & pompoenen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9542	Veldsla - vers	MON_LC_ARABLE	DIV_VELDSLA	Veldsla	MON_VELDSLA	MON_VELDSLA	Veldsla	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9543	Knolselder - vers	MON_LC_ARABLE	DIV_SELDERACHTIGEN	Selderachtigen	MON_SELDERACHTIGEN	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9544	Ijsbergsla - vers	MON_LC_ARABLE	DIV_SLA	Sla	MON_SLA	MON_SLA	Sla	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9545	Raketsla - Rucola - vers	MON_LC_ARABLE	DIV_RUCOLA	Rucola	MON_RUCOLA	MON_RUCOLA	Rucola	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9546	Savooikool - vers	MON_LC_ARABLE	DIV_KOOLACHTIGEN	Koolachtigen	MON_KOOLACHTIGEN	MON_KOOLACHTIGEN	Koolachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9547	Potchrysanten	MON_LC_ARABLE	DIV_CHRYSANTEN	Chrysanten	MON_CHRYSANTEN	MON_CHRYSANTEN	Chrysanten	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9548	Groene selder - vers	MON_LC_ARABLE	DIV_SELDERACHTIGEN	Selderachtigen	MON_SELDERACHTIGEN	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9550	Rammenas - vers	MON_LC_ARABLE	DIV_RADIJSACHTIGEN	Radijsachtigen	MON_RADIJSACHTIGEN	MON_RADIJSACHTIGEN	Radijsachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_VROEGE	1	0	0	1	1	0	0
2023	9551	Bleekselder - vers	MON_LC_ARABLE	DIV_SELDERACHTIGEN	Selderachtigen	MON_SELDERACHTIGEN	MON_SELDERACHTIGEN	Selderachtigen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9552	Tomaten - vers	MON_LC_ARABLE	DIV_TOMATEN	Tomaten	MON_TOMATEN	MON_TOMATEN	Tomaten	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9553	Paprika - vers	MON_LC_ARABLE	DIV_PAPRIKAS	Paprikas	MON_PAPRIKAS	MON_PAPRIKAS	Paprikas	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9554	Komkommers - vers	MON_LC_ARABLE	DIV_KOMKOMMERS	Komkommers	MON_KOMKOMMERS	MON_KOMKOMMERS	Komkommers	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9555	Aubergines - vers	MON_LC_ARABLE	DIV_AUBERGINES	Aubergines	MON_AUBERGINES	MON_AUBERGINES	Aubergines	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
2023	9556	Pompoenen - vers	MON_LC_ARABLE	DIV_COURGETTES_EN_POMPOENEN	Courgettes & pompoenen	MON_COURGETTES_EN_POMPOENEN	MON_COURGETTES_EN_POMPOENEN	Courgettes & pompoenen	MON_TYPE_BOUWLAND	MON_LC_ARABLE	MON_LC_ARABLE	bouwland	LC_MD_GROEN_KRU_SIE	Groenten, kruiden en sierplanten	MON_TEELTEN_LATE	0	0	0	1	1	0	0
